Organisation Name,Telephone Number,Website,Hostname,IP Address,Session Start Date/Time,Monitor Resolution,Operating System,Browser,Device Type,Longitude,Latitude,Country,Town / City,County / State,Registered Address,Entry Page,Keywords,Sources,PPC,Organic,Geolocated,Visit Duration,Page Visits
"Aliyun Computing Co., Ltd.","86 571 8502 2600",http://www.aliyun.com,114.55.172.23,114.55.172.23,"2017-09-20 16:46:57","720 * 1280","5.0 (Linux; Android 7.0; SLA-TL10 Build/HUAWEISLA","Version/4.0 Chrome/59.0.3071.125 Mobile Safari/537.36",Tablet,120.15889,30.23556,China,Hangzhou,Zhejiang,,ee-ip.org/articles/detailed-article,,,0,0,0,,"www.ee-ip.org/articles/detailed-article --> www.ee-ip.org --> www.energypages.org/company/CompanyPage/show/european-copper-institute/file/325_10_Facts_about_Energy_Management --> www.ee-ip.org/articles/detailed-article --> www.ee-ip.org/articles --> www.ee-ip.org/articles/detailed-article --> www.ee-ip.org/events --> www.ee-ip.org/events/detailed/c36842d8247c1473d9c5c9f078f36069/icp-industry-2nd-technical-forum-webinar --> www.ee-ip.org/about --> www.ee-ip.org/the-network --> www.energypages.org/subscription"
"Inka Ev","0721 388590",http://www.inka.de,gw-nat-cs.z2.cix.ka-ip.net,185.52.247.38,"2017-09-20 15:46:54","1366 * 768","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/60.0.3112.113 Safari/537.36",Desktop,8.38979,49.01336,Germany,Karlsruhe,Baden-Wuerttemberg,,ee-ip.org/articles/detailed/2d9e8c5c1f3ce26759b6e90b61109fd8/compressed-air-hannover-messe-2017-follow-up,,www.google.de,0,1,0,,www.ee-ip.org/articles/detailed/2d9e8c5c1f3ce26759b6e90b61109fd8/compressed-air-hannover-messe-2017-follow-up
"Henley Media Group","""+44 (0) 20 7871 0123""",http://www.henleymediagroup.com/,mail.henleymediagroup.com,31.221.104.50,"2017-09-20 15:08:38","1366 * 768","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","Chrome/61.0.3163.91 Safari/537.36",Desktop,-0.22333,51.61278,"United Kingdom",Barnet,"Greater London","3rd Floor 2 America Square, London, England, EC3N 2LU",ee-ip.org,,exhibition.edie.net,0,0,0,,www.ee-ip.org
Sasol,"""+27 10 344 5000""",http://www.sasol.com/,61.14.49.3,61.14.49.3,"2017-09-20 14:15:49","1366 * 768","5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (K","Chrome/54.0.2840.99 Safari/537.36",Desktop,28.05639,-26.19917,"South Africa",Johannesburg,Gauteng,,ee-ip.org/articles/detailed/d073ae0086e1f703bc62af769c6c7025/36-emerging-technologies-for-energyefficiency-and-ghg-emissions-reduction-in-the-pulp-and-paper-indu,,,0,0,0,,www.ee-ip.org/articles/detailed/d073ae0086e1f703bc62af769c6c7025/36-emerging-technologies-for-energyefficiency-and-ghg-emissions-reduction-in-the-pulp-and-paper-indu
"Fielmann Ag","0800 34 35 626",http://www.fielmann.de,193.46.62.22,193.46.62.22,"2017-09-20 11:31:15","1440 * 900","5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebK","Version/10.1.2 Safari/603.3.8",Mac,10.0401,53.57954,Germany,Barmbek-Sued,Hamburg,,energypages.org,,,0,0,0,,www.energypages.org
"Mckinsey & Company","""+91 (44) 6641 3000""",http://www.mckinsey.com,156.107.90.66,156.107.90.66,"2017-09-20 08:42:32","1152 * 864","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/60.0.3112.113 Safari/537.36",Desktop,72.8777,19.076,India,Mumbai,Maharashtra,,ee-ip.org/articles/detailed-article,,www.google.co.in,0,1,0,,www.ee-ip.org/articles/detailed-article
"Mckinsey & Company","""+91 (44) 6641 3000""",http://www.mckinsey.com,156.107.90.66,156.107.90.66,"2017-09-20 08:42:32","1152 * 864","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/60.0.3112.113 Safari/537.36",Desktop,72.8777,19.076,India,Mumbai,Maharashtra,,ee-ip.org/articles/detailed-article,,www.google.co.in,0,1,0,,www.ee-ip.org/articles/detailed-article
"The Hebrew University Of Jerusalem",,huji.ac.il,192.114.91.214,192.114.91.214,"2017-09-19 23:27:29","1366 * 768","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/60.0.3112.113 Safari/537.36",Desktop,35.21371,31.76832,Israel,Jerusalem,Yerushalayim,,ee-ip.org/articles/detailed/0b4f455a0245de9a2f0c6b3af28b24f8/industry-street-lighting-and-district-energy-launch-of-new-project-to-unlock-access-to-financing,,www.ee-ip.org,0,0,0,,"www.ee-ip.org/articles/detailed/0b4f455a0245de9a2f0c6b3af28b24f8/industry-street-lighting-and-district-energy-launch-of-new-project-to-unlock-access-to-financing --> www.ee-ip.org/articles/detailed/a4f86b23f5289b1cb1ca5e667e72057c/when-are-energy-audits-a-waste-of-money"
"Trl Limited","VIRGIN MEDIA LIMITED",62.254.202.1,1-202-254-62.static.virginm.net,62.254.202.1,"2017-09-19 18:07:16","1280 * 1024","5.0 (Windows)",Firefox,Desktop,-1.707,53.584,"United Kingdom",Shepley,Kirklees,"Crowthorne House, Nine Mile Ride, Wokingham, Berkshire, RG40 3GA",energypages.org/company/CompanyPage/show/technomar-gmbh/file/243_Smart_Mobility_in_Smart_City,,,0,0,0,,www.energypages.org/company/CompanyPage/show/technomar-gmbh/file/243_Smart_Mobility_in_Smart_City
"Administration Of Gambling On Tracks Lts","01480 499180",http://www.agt-ltd.co.uk/,142.59.232.171,142.59.232.171,"2017-09-19 17:11:22","1280 * 720","5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0",Firefox,Desktop,-73.56201,45.50208,Canada,Montreal,Quebec,,ee-ip.org/articles/detailed/d073ae0086e1f703bc62af769c6c7025/36-emerging-technologies-for-energyefficiency-and-ghg-emissions-reduction-in-the-pulp-and-paper-indu,,,0,0,0,,"www.ee-ip.org/articles/detailed/d073ae0086e1f703bc62af769c6c7025/36-emerging-technologies-for-energyefficiency-and-ghg-emissions-reduction-in-the-pulp-and-paper-indu --> www.ee-ip.org/articles/detailed/d073ae0086e1f703bc62af769c6c7025/36-emerging-technologies-for-energyefficiency-and-ghg-emissions-reduction-in-the-pulp-and-paper-indu"
"Csi Piedmont Consortium For Information System","""+39 011 316 8111""",http://www.csipiemonte.it/,africa.csi.it,158.102.162.7,"2017-09-19 15:46:51","1024 * 768","5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, l","Chrome/49.0.2623.112 Safari/537.36",Desktop,7.6781,45.0672,Italy,Torino,Torino,,ee-ip.org,,www.google.it,0,1,0,,www.ee-ip.org
"Cartesia Sprl",026260110,http://cartesia-sprl.bpagina.be/,ex.cepi.org,212.35.114.86,"2017-09-19 15:41:16","1440 * 900","5.0 (Windows)",Firefox,Desktop,4.35249,50.84674,Belgium,Brussels,Brussels,,ee-ip.org/articles/detailed/d073ae0086e1f703bc62af769c6c7025/36-emerging-technologies-for-energyefficiency-and-ghg-emissions-reduction-in-the-pulp-and-paper-indu,,t.co,0,0,0,,"www.ee-ip.org/articles/detailed/d073ae0086e1f703bc62af769c6c7025/36-emerging-technologies-for-energyefficiency-and-ghg-emissions-reduction-in-the-pulp-and-paper-indu --> www.ee-ip.org/about --> www.ee-ip.org/articles/detailed/d073ae0086e1f703bc62af769c6c7025/36-emerging-technologies-for-energyefficiency-and-ghg-emissions-reduction-in-the-pulp-and-paper-indu"
"Nus - National University Of Singapore","""+65 6516 6666""",http://www.nus.edu.sg/,nusnet-206-76.dynip.nus.edu.sg,137.132.206.76,"2017-09-19 15:23:21","1440 * 900","5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebK","Chrome/60.0.3112.113 Safari/537.36",Mac,103.8198,1.32,Singapore,Singapore,None,,ee-ip.org/articles/detailed/eb21705a80ba846bf019b7cd0e950b9d/game-changers-in-the-energy-system,,www.google.com.sg,0,1,0,,www.ee-ip.org/articles/detailed/eb21705a80ba846bf019b7cd0e950b9d/game-changers-in-the-energy-system
"Deutsche Glasfaser Netz Operating Gmbh",,,mx01.dg-w.de,185.22.44.115,"2017-09-19 14:52:55","1536 * 864","5.0 (Windows)",Firefox,Desktop,6.85506,51.84417,Germany,Borken,Nordrhein-Westfalen,,ee-ip.org/articles/detailed/1e5b82080686ae02120cc4a9400ac380/the-4th-utility-compressed-air,,t.co,0,0,0,,www.ee-ip.org/articles/detailed/1e5b82080686ae02120cc4a9400ac380/the-4th-utility-compressed-air
Sasol,"""+27 10 344 5000""",http://www.sasol.com/,61.14.49.3,61.14.49.3,"2017-09-19 14:52:54","1366 * 768","5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (K","Chrome/54.0.2840.99 Safari/537.36",Desktop,28.05639,-26.19917,"South Africa",Johannesburg,Gauteng,,ee-ip.org/articles/detailed/d073ae0086e1f703bc62af769c6c7025/36-emerging-technologies-for-energyefficiency-and-ghg-emissions-reduction-in-the-pulp-and-paper-indu,,www.google.co.za,0,1,0,,www.ee-ip.org/articles/detailed/d073ae0086e1f703bc62af769c6c7025/36-emerging-technologies-for-energyefficiency-and-ghg-emissions-reduction-in-the-pulp-and-paper-indu
"Vpk Packaging Group","""+32 52 26 19 11""",http://www.vpkgroup.com/,mail.vpk.be,212.123.26.162,"2017-09-19 13:41:52","1920 * 1200","5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .",Firefox,Desktop,3.7217,51.05401,Belgium,Gent,Oost-Vlaanderen,,ee-ip.org/articles/detailed/d073ae0086e1f703bc62af769c6c7025/36-emerging-technologies-for-energyefficiency-and-ghg-emissions-reduction-in-the-pulp-and-paper-indu,,,0,0,0,,www.ee-ip.org/articles/detailed/d073ae0086e1f703bc62af769c6c7025/36-emerging-technologies-for-energyefficiency-and-ghg-emissions-reduction-in-the-pulp-and-paper-indu
"Rlegal Solicitors","""+44 (0)20 7038 3980""",https://www.rlegal.com/,86.188.159.84,86.188.159.84,"2017-09-19 13:41:50","1366 * 768","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/60.0.3112.113 Safari/537.36",Desktop,-1.97056,52.47167,"United Kingdom",Birmingham,Birmingham,"20-22 Wenlock Road, London, England, N1 7GU",ee-ip.org/articles/detailed/9b6b4c4efe5d97fd26896c14fd806f21/new-utility-business-model-leverage-customer-base,,t.co,0,0,0,,www.ee-ip.org/articles/detailed/9b6b4c4efe5d97fd26896c14fd806f21/new-utility-business-model-leverage-customer-base
"Asian Development Bank","""+63 2 6324444""",https://www.adb.org,202.4.3.27,202.4.3.27,"2017-09-19 12:16:47","1280 * 720","5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .",Firefox,Desktop,120.98083,14.59556,Philippines,Manila,"National Capital Region",,ee-ip.org/articles/detailed/e56dafe9588efe2308e0700894dfe1ae/the-key-to-scaling-up-energy-efficiency-new-business-models-and-structures,,www.google.com.ph,0,1,0,,www.ee-ip.org/articles/detailed/e56dafe9588efe2308e0700894dfe1ae/the-key-to-scaling-up-energy-efficiency-new-business-models-and-structures
"Cartesia Sprl",026260110,http://cartesia-sprl.bpagina.be/,ex.cepi.org,212.35.114.86,"2017-09-19 11:31:39","1440 * 900","5.0 (Windows)",Firefox,Desktop,4.35249,50.84674,Belgium,Brussels,Brussels,,ee-ip.org/articles/detailed/d073ae0086e1f703bc62af769c6c7025/36-emerging-technologies-for-energyefficiency-and-ghg-emissions-reduction-in-the-pulp-and-paper-indu,,t.co,0,0,0,,www.ee-ip.org/articles/detailed/d073ae0086e1f703bc62af769c6c7025/36-emerging-technologies-for-energyefficiency-and-ghg-emissions-reduction-in-the-pulp-and-paper-indu
"Energy Research Centre Of The Netherlands (Ecn)","""+31 88 5154949""",https://www.ecn.nl/,blister.ecn.nl,130.112.1.3,"2017-09-19 10:35:02","1680 * 1050","5.0 (Windows NT 6.1; Win64; x64; Trident/7.0; .NE",Firefox,Desktop,4.66089,52.76689,Netherlands,Petten,Noord-Holland,,ee-ip.org,,,0,0,0,,www.ee-ip.org
"Brunel University London",,brunel.ac.uk,134.83.146.159,134.83.146.159,"2017-09-19 09:47:59","1920 * 1080","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/60.0.3112.113 Safari/537.36",Desktop,-2.218,53.454,"United Kingdom",Rusholme,Manchester,,energypages.org/company/CompanyPage/show/norsk-energi/file/107_Energy_Recovery:_Reference_project_Finnfjord,,www.linkedin.com,0,1,0,,www.energypages.org/company/CompanyPage/show/norsk-energi/file/107_Energy_Recovery:_Reference_project_Finnfjord
"Pp Vinasterisk",,,192-162-238-91.inaddr.vnstr.net,192.162.238.91,"2017-09-19 06:54:54","1024 * 768","5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, l","Chrome/56.0.2924.87 Safari/537.36",Desktop,27.9575,49.5596,Ukraine,Khmil'Nyk,"Vinnyts'Ka Oblast'",,energypages.org/company/CompanyPage/show/yourenergy/file/307_Case_Study_of_Regal_Petrochemical_Company,,www.google.com.ua,0,1,0,,www.energypages.org/company/CompanyPage/show/yourenergy/file/307_Case_Study_of_Regal_Petrochemical_Company
"Asian Development Bank","""+63 2 6324444""",https://www.adb.org,202.4.3.27,202.4.3.27,"2017-09-19 05:47:27","1280 * 720","5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .",Firefox,Desktop,120.98083,14.59556,Philippines,Manila,"National Capital Region",,ee-ip.org/articles/detailed/992922ef9946ed1ddd15f461e1d06e53/the-g20-energy-efficiency-forum-and-the-energy-efficiency-investment-toolkit,,,0,0,0,,www.ee-ip.org/articles/detailed/992922ef9946ed1ddd15f461e1d06e53/the-g20-energy-efficiency-forum-and-the-energy-efficiency-investment-toolkit
"Jacobs & Clevenger","(312) 894-3000",https://www.jacobsclevenger.com/,mail.jacobclevenger.com,205.197.159.2,"2017-09-18 23:12:01","1280 * 720","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/60.0.3112.113 Safari/537.36",Desktop,-121.83823,37.33053,"United States","San Jose",California,,energypages.org,,,0,0,0,,www.energypages.org
"Fairmont Hotels & Resorts","""+ 1 613 241 1414""",http://www.fairmont.com,207.236.37.163,207.236.37.163,"2017-09-18 18:11:13","375 * 667","5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) ","LinkedIn/9.7.8829 Version/10.0 Mobile/14G60 Safari/602.1",Mobile,-75.69453,45.42513,Canada,Ottawa,Ontario,,energypages.org/company/CompanyPage/show/norsk-energi/file/107_Energy_Recovery:_Reference_project_Finnfjord,,www.linkedin.com,0,1,0,,www.energypages.org/company/CompanyPage/show/norsk-energi/file/107_Energy_Recovery:_Reference_project_Finnfjord
"Bnp Paribas Fortis","070 344 344",https://www.bnpparibasfortis.be,wise.bnpparibasfortis.be.redirect.bnpparibas,193.58.1.100,"2017-09-18 17:07:58","375 * 667","5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) ","Version/10.0 Mobile/14G60 Safari/602.1",Mobile,4.35249,50.84674,Belgium,Brussels,Brussels,,ee-ip.org/articles/detailed/0644cdbcd749103683c1f8d9d88e3fa9/strategic-investing-in-industrial-energy-efficiency-is-a-major-decision,,,0,0,0,,www.ee-ip.org/articles/detailed/0644cdbcd749103683c1f8d9d88e3fa9/strategic-investing-in-industrial-energy-efficiency-is-a-major-decision
"Deutsche Gesellschaft Fuer Internationale Zusammenarbeit (Giz) Gmbh","""+49 6196 79 0""",https://www.giz.de,proxy.giz.de,193.97.170.6,"2017-09-18 16:19:11","1829 * 1029","5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0",Firefox,Desktop,8.56908,50.14334,Germany,Eschborn,Hessen,,ee-ip.org/events/detailed/berlin-energy-transition-dialogue-2017,,,0,0,0,,www.ee-ip.org/events/detailed/berlin-energy-transition-dialogue-2017
"Macquarie Group Limited","""+65 6601 0888""",http://www.macquarie.com,204.8.148.51,204.8.148.51,"2017-09-18 15:51:35","1920 * 1200","5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (K","Chrome/57.0.2987.98 Safari/537.36",Desktop,-73.99181,40.76719,"United States","New York","New York",,energypages.org,,www.google.com,0,1,0,,www.energypages.org
"Agitavit Solutions","""+386 1 242 56 70 """,http://www.agito.si/,mail.agito.si,89.212.160.57,"2017-09-18 15:37:40","1920 * 1080","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/60.0.3112.113 Safari/537.36",Desktop,15.64603,46.55739,Slovenia,Maribor,Maribor,,ee-ip.org,,www.google.si,0,1,0,,"www.ee-ip.org --> www.ee-ip.org"
"Silesian University Of Technology  Computer Centre",,polsl.pl,157.158.206.6,157.158.206.6,"2017-09-18 12:22:00","360 * 640","5.0 (Linux; Android 6.0.1; ASUS_Z00ED Build/MMB29","Version/4.0 Chrome/60.0.3112.116 Mobile Safari/537.36",Mobile,18.69927,50.27955,Poland,Gliwice,Slaskie,,ee-ip.org,,lnkd.in,0,0,0,,"www.ee-ip.org --> www.ee-ip.org/about --> www.ee-ip.org/partners"
"Bnp Paribas Fortis","070 344 344",https://www.bnpparibasfortis.be,wise.bnpparibasfortis.be,193.58.1.100,"2017-09-18 11:21:09","375 * 667","5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) ","Version/10.0 Mobile/14G60 Safari/602.1",Mobile,4.35249,50.84674,Belgium,Brussels,Brussels,,ee-ip.org/articles/detailed/0644cdbcd749103683c1f8d9d88e3fa9/strategic-investing-in-industrial-energy-efficiency-is-a-major-decision,,,0,0,0,,www.ee-ip.org/articles/detailed/0644cdbcd749103683c1f8d9d88e3fa9/strategic-investing-in-industrial-energy-efficiency-is-a-major-decision
Importaco,"962 55 82 74",https://importaco.com/,mail.importaco.com,195.77.252.74,"2017-09-18 09:55:25","1536 * 864","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","Chrome/60.0.3112.113 Safari/537.36",Desktop,-3.68514,40.42618,Spain,Madrid,Madrid,,ee-ip.org/articles/detailed/4faab7ccd5451e9517d446bddb2f8d6a/young-innovative-companies-series-enogia-small-scale-orc-solutions,,www.antara.ws,0,0,0,,"www.ee-ip.org/articles/detailed/4faab7ccd5451e9517d446bddb2f8d6a/young-innovative-companies-series-enogia-small-scale-orc-solutions --> www.ee-ip.org/articles/detailed/bd3568515e538ad350faf063915c6141/heatpumps-vision-vs-reality"
"Orient Commercial Joint Stock Bank","(84-8) 38 220 960",https://m.ocb.com.vn/,115.78.10.118,115.78.10.118,"2017-09-18 05:29:26","1920 * 1080","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/60.0.3112.113 Safari/537.36",Desktop,106.655,10.78,"Viet Nam","Ho Chi Minh City","Ho Chi Minh",,energypages.org,,www.pinterest.com,0,0,0,,www.energypages.org
"University College Cork",,ucc.ie,143.239.66.103,143.239.66.103,"2017-09-17 16:25:13","1920 * 1080","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","Chrome/60.0.3112.113 Safari/537.36",Desktop,-8.46417,51.90056,Ireland,Cork,Cork,,ee-ip.org/articles/detailed/c06e4fd53110d99874d3bbfdf7d4d3cb/four-reasons-why-financial-institutions-should-be-active-in-energy-efficiency,,www.eceee.org,0,0,0,,www.ee-ip.org/articles/detailed/c06e4fd53110d99874d3bbfdf7d4d3cb/four-reasons-why-financial-institutions-should-be-active-in-energy-efficiency
"Tata Steel Ijmuiden Bv","""+ 31 (0) 251 499111""",http://www.tatasteel.nl,145.8.179.196,145.8.179.196,"2017-09-16 08:25:31","1366 * 768","5.0 (Windows NT 6.3; WOW64; Trident/7.0; .NET4.0E",Firefox,Desktop,4.62501,52.45821,Netherlands,Ijmuiden,Noord-Holland,,energypages.org/company/CompanyPage/show/norsk-energi/file/107_Energy_Recovery:_Reference_project_Finnfjord,,,0,0,0,,www.energypages.org/company/CompanyPage/show/norsk-energi/file/107_Energy_Recovery:_Reference_project_Finnfjord
"Detect Network Inc"," ",,136.0.98.34,136.0.98.34,"2017-09-16 00:03:43","1440 * 900","5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebK","Chrome/60.0.3112.113 Safari/537.36",Mac,-73.97902,40.75891,"United States","New York","New York",,energypages.org,,,0,0,0,,www.energypages.org
"Detect Network Inc"," ",,50.118.172.237,50.118.172.237,"2017-09-15 17:56:14","1440 * 900","5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebK","Chrome/60.0.3112.113 Safari/537.36",Mac,-73.97902,40.75891,"United States","New York","New York",,energypages.org,,www.pinterest.com,0,0,0,,"www.energypages.org --> www.energypages.org"
"Sandvik It Services Ab","""+46 26 26 00 00""",http://www.sandvik.com/,164.4.17.36,164.4.17.36,"2017-09-15 16:37:52","1600 * 900","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","Chrome/58.0.3029.81 Safari/537.36",Desktop,17.5,59.2667,Sweden,Sandviken,"Stockholms Lan",,ee-ip.org/articles/detailed/e360b8ba312356f89fce2817eb9aa841/choosing-the-best-techniques-for-waste-heat-recovery,,www.ciportal.com,0,0,0,,www.ee-ip.org/articles/detailed/e360b8ba312356f89fce2817eb9aa841/choosing-the-best-techniques-for-waste-heat-recovery
"Mitsubishi Hitachi Power Systems Americas, Inc.","""+49 (0)203 / 80 38 - 0""",http://www.eu.mhps.com,212.184.188.158,212.184.188.158,"2017-09-15 15:59:59","1113 * 890","5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .",Firefox,Desktop,6.7651,51.4346,Germany,Duisburg,Nordrhein-Westfalen,,ee-ip.org/articles/detailed-article,,,0,0,0,,www.ee-ip.org/articles/detailed-article
"Sandvik It Services Ab","""+46 26 26 00 00""",http://www.sandvik.com/,164.4.17.37,164.4.17.37,"2017-09-15 15:27:10","1920 * 1200","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","Chrome/58.0.3029.81 Safari/537.36",Desktop,17.5,59.2667,Sweden,Sandviken,"Stockholms Lan",,ee-ip.org/articles/detailed/0644cdbcd749103683c1f8d9d88e3fa9/strategic-investing-in-industrial-energy-efficiency-is-a-major-decision,,www.ciportal.com,0,0,0,,www.ee-ip.org/articles/detailed/0644cdbcd749103683c1f8d9d88e3fa9/strategic-investing-in-industrial-energy-efficiency-is-a-major-decision
"Sandvik It Services Ab","""+46 26 26 00 00""",http://www.sandvik.com/,164.4.17.36,164.4.17.36,"2017-09-15 15:17:33","1920 * 1200","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","Chrome/58.0.3029.81 Safari/537.36",Desktop,17.5,59.2667,Sweden,Sandviken,"Stockholms Lan",,ee-ip.org/articles/detailed/e360b8ba312356f89fce2817eb9aa841/choosing-the-best-techniques-for-waste-heat-recovery,,www.ciportal.com,0,0,0,,www.ee-ip.org/articles/detailed/e360b8ba312356f89fce2817eb9aa841/choosing-the-best-techniques-for-waste-heat-recovery
"Escon Energy","""+90 (216) 380-0461""",http://www.escon.com.tr/,mail.escon.com.tr,212.174.54.162,"2017-09-15 14:04:57","1366 * 768","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/60.0.3112.113 Safari/537.36",Desktop,28.96028,41.01389,Turkey,Istanbul,Istanbul,,energypages.org/company/CompanyPage/show/norsk-energi/file/107_Energy_Recovery:_Reference_project_Finnfjord,,www.linkedin.com,0,1,0,,www.energypages.org/company/CompanyPage/show/norsk-energi/file/107_Energy_Recovery:_Reference_project_Finnfjord
Inter-Regies,"""+32 2 217 81 17""",http://www.inter-regies.be/,mail.inter-regies.be,82.143.74.5,"2017-09-15 11:35:22","1920 * 1080","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063",Desktop,4.35249,50.84674,Belgium,Brussels,Brussels,,ee-ip.org/articles/detailed/c06e4fd53110d99874d3bbfdf7d4d3cb/four-reasons-why-financial-institutions-should-be-active-in-energy-efficiency,,,0,0,0,,www.ee-ip.org/articles/detailed/c06e4fd53110d99874d3bbfdf7d4d3cb/four-reasons-why-financial-institutions-should-be-active-in-energy-efficiency
"Macquarie Group Limited","""+65 6601 0888""",http://www.macquarie.com,204.8.146.128,204.8.146.128,"2017-09-15 00:48:40","1280 * 1024","5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (K","Chrome/58.0.3029.110 Safari/537.36",Desktop,-95.41058,29.77042,"United States",Houston,Texas,,energypages.org,,www.google.com,0,1,0,,"www.energypages.org --> www.energypages.org"
"Registro Italiano Navale","""+39 0187 511149""",http://www.rina.org/en,87.241.5.100,87.241.5.100,"2017-09-14 16:31:12","1600 * 900","5.0 (Windows NT 6.1; Trident/7.0; SLCC2; .NET CLR",Firefox,Desktop,15.33453,37.94465,Italy,Rina,Messina,,ee-ip.org,,,0,0,0,,"www.ee-ip.org --> www.ee-ip.org/events/detailed/c9249fa3f48b4157886261f49ccc1a9a/sps-drives-2017"
Ubitech,"""+30 216 5000 500""",https://www.ubitech.eu,mailserver.ubitech.eu,213.249.38.66,"2017-09-14 16:10:35","1920 * 1080","5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML","Chrome/61.0.3163.79 Safari/537.36",Desktop,23.5907,38.4625,Greece,Chalkis,"Sterea Ellada",,energypages.org/company/CompanyPage/show/dnv-gl/file/116_Energy_Culture,,www.linkedin.com,0,1,0,,www.energypages.org/company/CompanyPage/show/dnv-gl/file/116_Energy_Culture
"Mma Acessorios E Servicos De Informatica Ltda.",,,21-233-97-179-dynamic-user.mma.com.br,179.97.233.21,"2017-09-14 02:23:01","360 * 640","5.0 (Linux; Android 6.0.1; SM-N910C Build/MMB29K;","Version/4.0 Chrome/60.0.3112.116 Mobile Safari/537.36 [Pinterest/Android]",Mobile,-42.35321,-22.86936,Brazil,"Rio De Janeiro","Rio De Janeiro",,energypages.org,,pinterest.com,0,0,0,,"www.energypages.org --> www.energypages.org"
"Syracuse University","(315) 443-1870",http://syr.edu/,syr-184-078.syr.edu,128.230.184.78,"2017-09-13 18:12:06","1920 * 1200","5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.","Chrome/60.0.3112.113 Safari/537.36",Desktop,-76.13584,43.03598,"United States",Syracuse,"New York",,ee-ip.org,,www.google.com,0,1,0,,www.ee-ip.org
"Daimler Ag","""+49 711 17 0""",https://www.daimler.com,pr-svc-em2-016,141.113.11.16,"2017-09-13 13:34:55","1280 * 720","5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .",Firefox,Desktop,9.1818,48.7754,Germany,Stuttgart,Baden-Wuerttemberg,,ee-ip.org,,www.bing.com,0,1,0,,www.ee-ip.org
"Heart Of Worcestershire College - Worcester Campus",,howcollege.ac.uk,nat.wortech.ac.uk,195.195.201.25,"2017-09-13 11:19:37","1920 * 1080","5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537","Chrome/60.0.3112.113 Safari/537.36",Desktop,-2.23417,52.1925,"United Kingdom",Worcester,Worcestershire,,ee-ip.org/articles/detailed/d073ae0086e1f703bc62af769c6c7025/36-emerging-technologies-for-energyefficiency-and-ghg-emissions-reduction-in-the-pulp-and-paper-indu,,www.google.co.uk,0,1,0,,www.ee-ip.org/articles/detailed/d073ae0086e1f703bc62af769c6c7025/36-emerging-technologies-for-energyefficiency-and-ghg-emissions-reduction-in-the-pulp-and-paper-indu
